Track_ID,Track_Name,Track_Artist,Preview_URL,Genre,Album
1Omt5bfz1tZUCqd26HxbS0,Beyond,Leon Bridges,https://p.scdn.co/mp3-preview/c2ec433b724bbd36f0761809d78ec46fc272da55?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Good Thing
3O8BBc0bj8dGgJBmYVjt0k,Paradise,Broadside,https://p.scdn.co/mp3-preview/e8e263ab71a6b332beed7b213a1c2e243b754938?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Soul Searching
1wLQwg0mloy3yXjL0jPE0N,Run,Foo Fighters,https://p.scdn.co/mp3-preview/fded09b73c6308a8e8dccfad257bee228848481a?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Run
0lcLzBZAEj7PFf6OB35C7B,Slow Burn,State Champs,https://p.scdn.co/mp3-preview/0dd39b0d0469aee81e593ad4bad7acd6e076a1ad?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Golden Hour
1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),Deftones,https://p.scdn.co/mp3-preview/8d311acfa67d329ce5eec2dbcf336c330c70533a?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Around the Fur
6otiaV2fagE3s8IvP6WkwG,I'm Just a Kid,Simple Plan,https://p.scdn.co/mp3-preview/bbe56bd222c21d99f0bc4a4aaee398cc7fdc2791?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)"
0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,Gorillaz,https://p.scdn.co/mp3-preview/cd7991e7076d0410677032dd9093a9cd712b69fd?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Plastic Beach
6SpLc7EXZIPpy0sVko0aoU,Misery Business,Paramore,https://p.scdn.co/mp3-preview/d4aacf7e02038a401759df9a908756e4f71de0fb?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Riot!
506YO37JuV40cnjeVuwlGD,Common Ground,Our Last Night,https://p.scdn.co/mp3-preview/dba3fc2354613666047a632d23854a17751f03ec?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Selective Hearing
31xmybhg0i4lxMIn45aVq4,Crazy,From Ashes to New,https://p.scdn.co/mp3-preview/964ab3308f2409f75c4453e6475b1fb12943caed?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,St. Elsewhere
2hEYslbdYWFSIA6JboUvnR,DEVIL,Shinedown,https://p.scdn.co/mp3-preview/819cf709020b40ef77604c17707db3654e9ab41b?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Providence
4sykUbPIpLYRfZk1ljZcpj,Midnight Crusade,Dance Gavin Dance,https://p.scdn.co/mp3-preview/3f803cc6d7e5612613bc53be4580cdf8a903efb8?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Artificial Selection
7zWPlO8Mcjc5mQGf7v8dlE,Into The Fire,Asking Alexandria,https://p.scdn.co/mp3-preview/058284135d377810e5fc5a5c1d42e215c2875c1f?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Asking Alexandria
7j31rVgGX9Q2blT92VBEA0,Teenagers,My Chemical Romance,https://p.scdn.co/mp3-preview/7e780e073cb38e63e13544cd28a80d1eec88a49c?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,The Black Parade
6hTcuIQa0sxrrByu9wTD7s,Born to Run,Bruce Springsteen,https://p.scdn.co/mp3-preview/bac7b351bb2f85c715f66be9b36b8a1922081404?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Born To Run
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/175ce440229d2fb5361756f3e68c9647b86a8eee?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Californication (Deluxe Edition)
0NSqYlz5V1u6l68r1pzUPn,Better Off Without You,Mallory Knox,https://p.scdn.co/mp3-preview/9241a155dc461ca12eca82cc01879ed48fd124eb?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Better Off Without You (feat. Shift K3Y)
0S3gpZzlT9Hb7CCSV2owX7,"Mama, I'm Coming Home",Ozzy Osbourne,https://p.scdn.co/mp3-preview/30222e11e6be0d1a8e26ae570fda5dd993a7fd6b?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,No More Tears (Expanded Edition)
42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,https://p.scdn.co/mp3-preview/14a7c5f918d8665cf88466ba52ada3481c2d164f?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Third Eye Blind
4oDZ5L8izBals6jKBJDBcX,Your Love,The Outfield,https://p.scdn.co/mp3-preview/4f5a5a4f0333addbb048e2781f3daa1e5df74855?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Super Hits
1G391cbiT3v3Cywg8T7DM1,Scar Tissue,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/8602533a3ae6da937635c5fd8ae270d53ad291dc?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Californication (Deluxe Edition)
0ncHMpFGT96pis5pi4iJDm,Until the World Goes Cold,Trivium,https://p.scdn.co/mp3-preview/67e8acd6167270d1812334a433a3b0e64f9d3bcb?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Silence in the Snow (Special Edition)
4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,Jefferson Airplane,https://p.scdn.co/mp3-preview/367ffcd0d779085e8fa092620542632fecf50330?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Surrealistic Pillow
57BrRMwf9LrcmuOsyGilwr,Crawling,Linkin Park,https://p.scdn.co/mp3-preview/ac8e1d7003d8a38c063ff41aefea2bf954c59b19?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Hybrid Theory (Bonus Edition)
6QZ8h3RqIgTRTo3hfaqryx,Black Butterflies and Déjà Vu,The Maine,https://p.scdn.co/mp3-preview/42488ed5afc703939172ab01952dfe865a2feb11?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Lovely Little Lonely
1eX5SoCjIWCIS3TGoZ6upR,The Lonesome Boatman,Dropkick Murphys,https://p.scdn.co/mp3-preview/a891eaa4735f8943f023ebc4932b18c1d98d9e02?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,11 Short Stories of Pain & Glory
7x8dCjCr0x6x2lXKujYD34,The Pretender,Foo Fighters,https://p.scdn.co/mp3-preview/6aba2f4e671ffe07fd60807ca5fef82d48146d4c?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,"Echoes, Silence, Patience & Grace"
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,https://p.scdn.co/mp3-preview/97aaefeb43d0e2368526778487c7097607d5d78d?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Boston
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,https://p.scdn.co/mp3-preview/0e87ade9fa869e31b3c32115c2c10ee8fa522c81?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Dizzy up the Girl
1jzDzZWeSDBg5fhNc3tczV,Paranoid,Black Sabbath,https://p.scdn.co/mp3-preview/c3c74a5d2214f66307037df432d0ba2480e708fe?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,beerbongs & bentleys
5cxp9kjCFyJwzv3lzeX7ku,Inside the Fire,Disturbed,https://p.scdn.co/mp3-preview/5ecf0d3620b7bcb4675e7b37d3f3cdd93acc477a?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Indestructible (Deluxe Edition)
3rjM7GhxdVq1YySsHBs21i,Animals,Nickelback,https://p.scdn.co/mp3-preview/07d29a27580ed9ad024427ddd9a5dd50fb15a788?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,V
1eadPrzB2P0ikQcqhKSAtv,Zombie,Bad Wolves,https://p.scdn.co/mp3-preview/4978147ac417f06049825616fdd66cabdb566ae7?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,No Need To Argue
2JCv3LADgWrOcJoOa0so6m,Where's the Revolution,Depeche Mode,https://p.scdn.co/mp3-preview/2a81fa73a7814fa346faadd0845fc597ef169cc8?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Where's the Revolution
4Yf5bqU3NK4kNOypcrLYwU,Faint,Linkin Park,https://p.scdn.co/mp3-preview/9ed8538f21075f98c8523bd4bd70e01bc7ceb1a0?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Meteora
0NWPxcsf5vdjdiFUI8NgkP,Hey Joe,Jimi Hendrix,https://p.scdn.co/mp3-preview/28fc8b1b9826ddc224d26b4df661fb79f1b94351?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Are You Experienced
3jUTjCISntIUFL8jnAjzgc,Fallen Leaves,Billy Talent,https://p.scdn.co/mp3-preview/47c233228ea9619ae7889f6a541479e5fb175fba?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Billy Talent II
1TRr8Pp2uOqL24fMHpJyV3,Sound of Madness,Shinedown,https://p.scdn.co/mp3-preview/26186c5152e1f647a1b47148fef1799019c8d563?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,The Sound of Madness
46oKpr00CmuPJGvPZ3y9uk,It's A Pity,Tanya Stephens,https://p.scdn.co/mp3-preview/fc9b52bd1a0ab6fa38f677d10e171e40c00236b8?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Tanya...Collection Of Hits
3pn1vCQMA2wNQiaPkiIHI7,Rastafari Anthem,Alborosie,https://p.scdn.co/mp3-preview/5a8095e432cf00b97ccab90fd14e9520a43db0ea?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Soul Pirate
3MdGLgsPkpZIYddDfI2tyN,Dem Gone,Gentleman,https://p.scdn.co/mp3-preview/9eeed28dd211d1aae56a78aa56a02f3b50aedc5e?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Journey to Jah
0pxcNdPoPlfGrf2rwIgiBy,Criminal,Protoje,https://p.scdn.co/mp3-preview/a5e5d1238b11871687b15de357263eb2edff50a7?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Criminal
2oaK4JLVnmRGIO9ytBE1bt,Dark Necessities,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/603321bf69cb0fd27c44ae875ff73c6dfc856311?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,The Getaway
3qkgDUwKyHht3WmNTFHg0C,The Same Song - Edit,Israel Vibration,https://p.scdn.co/mp3-preview/41558005b7f4c8a4415352b0791704104b43f60c?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Houses of the Holy (Deluxe Edition)
4E6TkulZSnor5RzOkkW32U,Superman,Tarrus Riley,https://p.scdn.co/mp3-preview/b188a047f9422e1be388ebf50acf213bf38da946?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,The Eminem Show
0snQkGI5qnAmohLE7jTsTn,Toxicity,System Of A Down,https://p.scdn.co/mp3-preview/89e93c71655e81579d011e4521f7b6e9db173834?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Toxicity
5Z5nbOXhsSbySVC7WUc6y9,Four Out Of Five,Arctic Monkeys,https://p.scdn.co/mp3-preview/50649285856b2324b33046c6b1e03172ee90e808?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Tranquility Base Hotel & Casino
2eOlCbpQQIy6aRNHV9hg3o,"What a Feeling - From ""Flashdance""",The Sailors,https://p.scdn.co/mp3-preview/b21b769ae9f092fe6e1d675d9333009e0aeacea6?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Old But Gold 80's
3sbBOn0ifcgoX3MfaTeFKr,Still Blazing,Alborosie,https://p.scdn.co/mp3-preview/f8090202fe830feb039a5c9dbcebb5fe4d0a0e05?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Soul Pirate
2S7R4trL4HITPIfvKUxcA4,Wolf,Highly Suspect,https://p.scdn.co/mp3-preview/38c4d01cc0ac0d1c7de312a66ff989da3f5fac07?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Duality
4D05EjPFWFx3BEQNeB7Vct,Word Up!,Korn,https://p.scdn.co/mp3-preview/3fe2ac0ae4dbf31a9ff0481d5ea5a79c92cbd6f1?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Word Up
4SNxXAQ8QMlxLhYVX7nuoE,Tenement Yard,Jacob Miller,https://p.scdn.co/mp3-preview/582ef979e5082c55d91804cb66bbe1b99fa4e7cc?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Song Book: Chapter a Day
4tOeiJqj6vhXjkckN6T3X5,Never Believe You,Mavado,https://p.scdn.co/mp3-preview/1cb183b0cace3d4ea0acf7917a3213a0d24e14c3?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Never Believe You - Single
0lcLzBZAEj7PFf6OB35C7B,Slow Burn,State Champs,https://p.scdn.co/mp3-preview/0dd39b0d0469aee81e593ad4bad7acd6e076a1ad?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Golden Hour
3LHFVQwFLoFLJRd1AFbPTZ,Must Be Nice,Nickelback,https://p.scdn.co/mp3-preview/359d9be6ef92e5507624b71e37e07971754b8632?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Lyfe 268-192
7j31rVgGX9Q2blT92VBEA0,Teenagers,My Chemical Romance,https://p.scdn.co/mp3-preview/7e780e073cb38e63e13544cd28a80d1eec88a49c?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,The Black Parade
0j55p8YRAPG8yajtNyjt6A,Hold You - Hold Yuh,Gyptian,https://p.scdn.co/mp3-preview/92f39d96120cc712bc5a7f2e76fd7e05f7bc2b9e?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Hold You
7hgoXa0hZNYoFmetCE5bMc,Young Girl,Don Carlos,https://p.scdn.co/mp3-preview/095022d1aea70d69813db9302896736b7058848c?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Unorthodox Jukebox
7wimjp5W96jhlIMblyBJmq,Cocody Rock,Alpha Blondy,https://p.scdn.co/mp3-preview/74bb37d714d458cada4df1d71606fcd5da33ba6c?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Best Of
3UPPGZeSjNwxyJslnSTm1c,Bush Doctor - 2002 Remaster,Peter Tosh,https://p.scdn.co/mp3-preview/e02a3bcc2f0ed233a28fd2813b3c228ecba7db24?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Bush Doctor
6czwKEddvOYvXecmxCshbr,Bun' Di Ganja,Various Artists,https://p.scdn.co/mp3-preview/caf4f261834bd48ca216b9e14ae69a3a33635802?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Ganja Anthems
2f0P7iELCvAlV8j6Z3rGDE,Stranglehold,Ted Nugent,https://p.scdn.co/mp3-preview/0424c79f25eb29d13072c394fb6433532738ea32?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Ted Nugent
552BIJ9kKwwqiGf4YojYbL,Man of War,Radiohead,https://p.scdn.co/mp3-preview/93d25a0eb2401f63cbd7a1f284151c9b9e027256?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,OK Computer OKNOTOK 1997 2017
3rjM7GhxdVq1YySsHBs21i,Animals,Nickelback,https://p.scdn.co/mp3-preview/07d29a27580ed9ad024427ddd9a5dd50fb15a788?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,V
2qJkesdHu9sMMVFgkRkqhQ,Angel,Theory of a Deadman,https://p.scdn.co/mp3-preview/303f1e77ff52f67c85a755ed3bf1470acdb953ed?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Angels & Demons
78JmElAFmrPNhLjovDR9Jm,All Day and All of the Night,The Kinks,https://p.scdn.co/mp3-preview/8fd228c6f7c7d98c28429912d5eeff1eee00dc31?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Kinks
5fEdhl7z32TMambRUvGShQ,August Town,Duane Stephenson,https://p.scdn.co/mp3-preview/ef90d290c771df1897994339675fbcbf03a9bbd8?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,From August Town
1eX5SoCjIWCIS3TGoZ6upR,The Lonesome Boatman,Dropkick Murphys,https://p.scdn.co/mp3-preview/a891eaa4735f8943f023ebc4932b18c1d98d9e02?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,11 Short Stories of Pain & Glory
2UZtI2HUyLRzqBjodvcUmY,Rx (Medicate),Theory of a Deadman,https://p.scdn.co/mp3-preview/9f469bdf015e441ab0679c92a98d80313585e4d4?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Wake Up Call
3lPj2nA1lIrWIpbnhNG57v,these are my friends,lovelytheband,https://p.scdn.co/mp3-preview/fe2357622de6e6841e45b8140817fc10cfb055d3?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,finding it hard to smile
07QuKUTu5O40AibYYPx98I,No Cocaine,Alborosie,https://p.scdn.co/mp3-preview/40af35daa2ab93099e89f8838117cd8d37be6d9d?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Slightly Not Stoned Enough to Eat Breakfast yet Stoopid
3Gym3Rtm6FHpTrLlJTcz3j,World A Reggae Music,Anthony B,https://p.scdn.co/mp3-preview/97ff2073f5008bd378e52af9eceec6a2254c7150?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,16 Vibes
63KyUtr8jbXnuI7e7XRpjq,Lucky One (feat. K.Flay),Tom Morello,https://p.scdn.co/mp3-preview/9b97accc3f0b784fce5452d62d1957016243d5af?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,The Atlas Underground
4d1DBaNsUJ0ZW7ADuDbnIf,Ganja In My Brain,Rasmatthew,https://p.scdn.co/mp3-preview/d60eee2f6558168c3decfb9666da023e75283b53?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,New Singles EP
2PyDqCtFcXsucZqTF4rE3i,I Am That I Am,Peter Tosh,https://p.scdn.co/mp3-preview/774d8b010438eac3f1f977a8d9830eb91f5fcb07?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Equal Rights (Legacy Edition)
