Track_ID,Track_Name,Track_Artist,Preview_URL,Genre,Album
2UZtI2HUyLRzqBjodvcUmY,Rx (Medicate),Theory of a Deadman,https://p.scdn.co/mp3-preview/9f469bdf015e441ab0679c92a98d80313585e4d4?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Wake Up Call
7j31rVgGX9Q2blT92VBEA0,Teenagers,My Chemical Romance,https://p.scdn.co/mp3-preview/7e780e073cb38e63e13544cd28a80d1eec88a49c?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,The Black Parade
7kzKAuUzOITUauHAhoMoxA,Last Nite,The Strokes,https://p.scdn.co/mp3-preview/dd2111a218b3007e3e23a6be300a87f02aee045a?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Is This It
0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),Santana,https://p.scdn.co/mp3-preview/9f977ebb2e695502c8b1d3bd678ef706c9ea4ccb?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Supernatural (Remastered)
10Nmj3JCNoMeBQ87uw5j8k,Dani California,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/87d4f1047475a73d44731914bca0b883cc1d5876?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Stadium Arcadium
3agtg0x11wPvLIWkYR39nZ,Somewhere I Belong,Linkin Park,https://p.scdn.co/mp3-preview/a27a930d9056188f526a8f10348b26ac8e1592ce?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Meteora
6fLDBnJDWsXwtFSxTC0I9N,Fell in Love with a Girl,The White Stripes,https://p.scdn.co/mp3-preview/715383b65ccf845afbb853b6ce356d3cc19a1994?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,White Blood Cells
6QewNVIDKdSl8Y3ycuHIei,Even Flow,Pearl Jam,https://p.scdn.co/mp3-preview/c3ea42310a641fd8febd51dc93c06f8f0876dfea?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Ten
0lcLzBZAEj7PFf6OB35C7B,Slow Burn,State Champs,https://p.scdn.co/mp3-preview/0dd39b0d0469aee81e593ad4bad7acd6e076a1ad?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Golden Hour
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,The Clash,https://p.scdn.co/mp3-preview/670a419f7cb549ef6d3d7f9c5060ac6b8c112fa4?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Combat Rock (Remastered)
1hlveB9M6ijHZRbzZ2teyh,We're Not Gonna Take It,Twisted Sister,https://p.scdn.co/mp3-preview/7d9817fd8b28edcc5a495fa7a7fea4c0d8a0853a?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Stay Hungry
3qmvK8QARSPkFTuKeIXSbs,Bleed It Out,Linkin Park,https://p.scdn.co/mp3-preview/e28e2753b7d71ffd0c091ea9643011523119a9ef?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Minutes to Midnight
4oDZ5L8izBals6jKBJDBcX,Your Love,The Outfield,https://p.scdn.co/mp3-preview/4f5a5a4f0333addbb048e2781f3daa1e5df74855?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Super Hits
0S3gpZzlT9Hb7CCSV2owX7,"Mama, I'm Coming Home",Ozzy Osbourne,https://p.scdn.co/mp3-preview/30222e11e6be0d1a8e26ae570fda5dd993a7fd6b?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,No More Tears (Expanded Edition)
1eadPrzB2P0ikQcqhKSAtv,Zombie,Bad Wolves,https://p.scdn.co/mp3-preview/4978147ac417f06049825616fdd66cabdb566ae7?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,No Need To Argue
0GTK6TesV108Jj5D3MHsYb,Owner of a Lonely Heart,Yes,https://p.scdn.co/mp3-preview/f2dc5abc558a7b1bdb925ec630306f47e28c77a5?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,90125 (Deluxe Version)
6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),Green Day,https://p.scdn.co/mp3-preview/e12bf548d4633c9877b3772493bf9a980511b926?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Nimrod
4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,https://p.scdn.co/mp3-preview/92210b01fcc6efa80008663c158baf79cf0d7b5f?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,The Wall
0upLyFR8Rr52ZpMp5esQoq,You Really Got Me - 2015 Remaster,Van Halen,https://p.scdn.co/mp3-preview/08b3880bc4317d43a6887d2c5e286cd3712feec6?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Van Halen (Remastered)
4D05EjPFWFx3BEQNeB7Vct,Word Up!,Korn,https://p.scdn.co/mp3-preview/3fe2ac0ae4dbf31a9ff0481d5ea5a79c92cbd6f1?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Word Up
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,https://p.scdn.co/mp3-preview/0e87ade9fa869e31b3c32115c2c10ee8fa522c81?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Dizzy up the Girl
70YvYr2hGlS01bKRIho1HM,La Grange - 2005 Remaster,ZZ Top,https://p.scdn.co/mp3-preview/8eca30041aa528c012a2f0aa2e76eea8c12fd03a?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Tres Hombres (Expanded 2006 Remaster)
6xwak2gJxMwbLBEJVier7X,White Rabbit,Egypt Central,https://p.scdn.co/mp3-preview/540610cddedef66485ecd82cf3f49cd822af0fc1?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Surrealistic Pillow
44wXefe8WB9Fd6xwtmAwbR,Monkey Wrench,Foo Fighters,https://p.scdn.co/mp3-preview/7f98be705f7db05e0c3e291d80bb158124983232?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,The Colour And The Shape
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,System Of A Down,https://p.scdn.co/mp3-preview/cd2a1f9fd7619bdae4e2e718b11d5bb054a3d677?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Toxicity
47ojH5LeQhl1ZltSAHBEFF,Don't Come Down,The Maine,https://p.scdn.co/mp3-preview/e0363988e76f3a7daeeca603535ae60924c545a7?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Lovely Little Lonely
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,https://p.scdn.co/mp3-preview/97aaefeb43d0e2368526778487c7097607d5d78d?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Boston
67L36FEtnci1yguR5s514G,Amputation,The Jesus and Mary Chain,https://p.scdn.co/mp3-preview/b142490f9b55606632016d09b6b84a1e2e3a4d32?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Damage and Joy
4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,Jefferson Airplane,https://p.scdn.co/mp3-preview/367ffcd0d779085e8fa092620542632fecf50330?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Surrealistic Pillow
0snQkGI5qnAmohLE7jTsTn,Toxicity,System Of A Down,https://p.scdn.co/mp3-preview/89e93c71655e81579d011e4521f7b6e9db173834?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Toxicity
4CbKVDZkYKdv69I4bCaKUq,Hero,Skillet,https://p.scdn.co/mp3-preview/a86af6cfc8543b4acfdb57134147067550b1ef9f?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Awake
5cxp9kjCFyJwzv3lzeX7ku,Inside the Fire,Disturbed,https://p.scdn.co/mp3-preview/5ecf0d3620b7bcb4675e7b37d3f3cdd93acc477a?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Indestructible (Deluxe Edition)
7kJkTFmKYHrp9LT8w0oqpG,Who Do You Trust?,Papa Roach,https://p.scdn.co/mp3-preview/fcff0a42a25f2382f1fac6aa6abfc49e9f1da298?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Who Do You Trust?
0yTJtxZJ5VLfBEHhiNUNeY,Silvertongue,Young the Giant,https://p.scdn.co/mp3-preview/30cb1754607b7940fd845750c6793fd990464163?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Home of the Strange
5eReOqbysgLsqGp2ukMUYp,Unconditional Love,Jah Cure,https://p.scdn.co/mp3-preview/de968a9591ccf616b39496e68921e3adcf2aed21?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Greatest Hits
59mA71ttclTLrO5Nsa7QUd,We No Worry 'bout Them,Konshens,https://p.scdn.co/mp3-preview/35aa1bd4330c82d51d3e8b50a1648329025e1793?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,We No Worry 'bout Them
44wXefe8WB9Fd6xwtmAwbR,Monkey Wrench,Foo Fighters,https://p.scdn.co/mp3-preview/7f98be705f7db05e0c3e291d80bb158124983232?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,The Colour And The Shape
64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/3dfe48540e8c8b3a4b3434837952a3aa5b9291e9?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Californication (Deluxe Edition)
5NNFP3f9nTKsEuVwKlWYZc,Come Around,Collie Buddz,https://p.scdn.co/mp3-preview/80672ada0a3a479e1b699d2dbe59789107029f4d?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Whatever USA
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,https://p.scdn.co/mp3-preview/0e87ade9fa869e31b3c32115c2c10ee8fa522c81?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Dizzy up the Girl
0y1QJc3SJVPKJ1OvFmFqe6,Way down We Go,KALEO,https://p.scdn.co/mp3-preview/d98c7057adac754607c1a2ab8c72113c3e7a2338?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,A/B
7hgoXa0hZNYoFmetCE5bMc,Young Girl,Don Carlos,https://p.scdn.co/mp3-preview/095022d1aea70d69813db9302896736b7058848c?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Unorthodox Jukebox
4YyOPaXcxCmpv3c7SQUo5e,Raining,The Front Bottoms,https://p.scdn.co/mp3-preview/170344970c47488cc22abb9f9da515369ae869f4?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Raining At Last
2gRk5paar8fnT28Q6AsKTj,Meadow,Stone Temple Pilots,https://p.scdn.co/mp3-preview/9c496b197323d7b837456bb9aaba744c523d46cc?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,meadow
3O8BBc0bj8dGgJBmYVjt0k,Paradise,Broadside,https://p.scdn.co/mp3-preview/e8e263ab71a6b332beed7b213a1c2e243b754938?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Soul Searching
0qbouIdcN4lrj49jem7TEz,Kingston Be Wise,Protoje,https://p.scdn.co/mp3-preview/002a9107222ebbfdf389146f43cc09ea40c01919?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,The 8 Year Affair
0xWrs2bY4UyaQ3uRm71goW,Dye Dye (Raw),Macka Diamond,https://p.scdn.co/mp3-preview/3c582ffed80966f5c27fed1cf8f8e885c2c0a7bd?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Dye Dye - Single
0uppYCG86ajpV2hSR3dJJ0,Give It Away,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/fcdf3224d230b26b637418c2d1028bc482db7fce?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Blood Sugar Sex Magik (Deluxe Edition)
60zX4sLQdchuhi72TgmbKk,Downpressor Man,Peter Tosh,https://p.scdn.co/mp3-preview/57e85315e243670832a7ade41b1e291d632596b3?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Equal Rights (Legacy Edition)
3lPj2nA1lIrWIpbnhNG57v,these are my friends,lovelytheband,https://p.scdn.co/mp3-preview/fe2357622de6e6841e45b8140817fc10cfb055d3?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,finding it hard to smile
5PZo9NMyNLxOlpEFoYo611,Notorious,Adelitas Way,https://p.scdn.co/mp3-preview/f31ccdbb2a8e5c0a9783c1308f6e93b7a1e88c04?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Life After Death (2014 Remastered Edition)
6Bpq3eILwWDjK4nK9qtwPv,Smoke My Herbz,Various Artists,https://p.scdn.co/mp3-preview/2e08864bd6adfd5ec7599c8cf33a10cf23343301?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Ganja Anthems
67L36FEtnci1yguR5s514G,Amputation,The Jesus and Mary Chain,https://p.scdn.co/mp3-preview/b142490f9b55606632016d09b6b84a1e2e3a4d32?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Damage and Joy
5H6Jp0syB5yEPk7SWYdlmk,The Wind Cries Mary,Jimi Hendrix,https://p.scdn.co/mp3-preview/d447ae016d887eed8991b6c6bbe6f60370684ff1?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Are You Experienced
5MxNLUsfh7uzROypsoO5qe,Dream On,Aerosmith,https://p.scdn.co/mp3-preview/4c7fea33f70ea10631656c9bccace988ee2aaa42?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Aerosmith
55KZcYMaKizNGvNABvdW2L,Be Strong,Sizzla,https://p.scdn.co/mp3-preview/777fc113a3e86467c7a5652195f7bdd2250d8d9a?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,The Journey - The Very Best Of Sizzla Kalonji
0EhMnGX0ayyKkwBiHCzfQy,I Am Not Afraid,Etana,https://p.scdn.co/mp3-preview/42f1530b691d412189218727af922daf6a33eaec?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,In the Night
4tOeiJqj6vhXjkckN6T3X5,Never Believe You,Mavado,https://p.scdn.co/mp3-preview/1cb183b0cace3d4ea0acf7917a3213a0d24e14c3?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Never Believe You - Single
2OgVsp77En2nju8pnCieVU,Waiting for a Girl like You,Foreigner,https://p.scdn.co/mp3-preview/57724bb53662b30cad5267702d832a32fdc93931?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,4 (Expanded)
09aLLGz6xaH8C86a6Fs4CO,New Heights,Ky-Mani Marley,https://p.scdn.co/mp3-preview/537e2231f882a49dc687faf632ac475f1b905297?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Brightest Blue
4Gw1SXoN1MlAmdM3J1NjmR,Found What I've Been Looking For,Tom Grennan,https://p.scdn.co/mp3-preview/2a971d278f1eaedc4e08022f471180b05c7ecb9d?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Lighting Matches (Deluxe)
7BpYWzZwrsljT1eIjb0TqR,Told You So,Paramore,https://p.scdn.co/mp3-preview/73164a32d6afd4d1f0e72174da8795ce6e5f1c81?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,After Laughter
1f2V8U1BiWaC9aJWmpOARe,By the Way,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/1b6ca5843bd21973cbb2c2410616dd10564e91da?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,By the Way (Deluxe Edition)
07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,Fleetwood Mac,https://p.scdn.co/mp3-preview/b4b050fb5f906aba4e08064c453d3344ea68e583?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Rumours (Super Deluxe)
7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers,https://p.scdn.co/mp3-preview/36d69a9c5b7a78b378f349e319ca49075993717b?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Tom Petty & The Heartbreakers
2PyDqCtFcXsucZqTF4rE3i,I Am That I Am,Peter Tosh,https://p.scdn.co/mp3-preview/774d8b010438eac3f1f977a8d9830eb91f5fcb07?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Equal Rights (Legacy Edition)
46oKpr00CmuPJGvPZ3y9uk,It's A Pity,Tanya Stephens,https://p.scdn.co/mp3-preview/fc9b52bd1a0ab6fa38f677d10e171e40c00236b8?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Tanya...Collection Of Hits
1znGxpojJSjxZZEWA5zWva,Still Counting,Volbeat,https://p.scdn.co/mp3-preview/6f03da83128273887883839949e184c29cbc0598?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Guitar Gangsters & Cadillac Blood
1TRr8Pp2uOqL24fMHpJyV3,Sound of Madness,Shinedown,https://p.scdn.co/mp3-preview/26186c5152e1f647a1b47148fef1799019c8d563?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,The Sound of Madness
6Rt9GlwZEDU0V3vhXrUNqJ,Necessary Evil (feat. Jonathan Davis),Motionless In White,https://p.scdn.co/mp3-preview/799e738fb632428fc11b0432c6edda185c5fd5e9?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Graveyard Shift
4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,Panic! At The Disco,https://p.scdn.co/mp3-preview/f6d230cb4184ff630d18dde2fc25fd273bb4a663?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,A Fever You Can't Sweat Out
0aAcuVJCmIkgVKzKHGfp1K,Hustler,Ky-Mani Marley,https://p.scdn.co/mp3-preview/d0ff4cdb4239dd666d1d29b71b3592148050fa12?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Tha Carter II
6RJdYpFQwLyNfDc5FbjkgV,Stricken,Disturbed,https://p.scdn.co/mp3-preview/b9f5206810d127442c4b5d4f2d9c9dd2027a082d?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Ten Thousand Fists
3bE5slaVEfaDreqARl6k4M,Yellow Ledbetter,Pearl Jam,https://p.scdn.co/mp3-preview/2dda4a4e4664a5dab9db3b2a8b89e37ac923b2b1?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Jeremy
7kzKAuUzOITUauHAhoMoxA,Last Nite,The Strokes,https://p.scdn.co/mp3-preview/dd2111a218b3007e3e23a6be300a87f02aee045a?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Is This It
2R4drpiAYkjcMiYuVN3iWr,Halo,Boston Manor,https://p.scdn.co/mp3-preview/3676834478406d6102d80ee7c0e6cff65da81ad5?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,I AM...SASHA FIERCE
78JmElAFmrPNhLjovDR9Jm,All Day and All of the Night,The Kinks,https://p.scdn.co/mp3-preview/8fd228c6f7c7d98c28429912d5eeff1eee00dc31?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,Kinks
0hebjXwdDFHS1kHDQ82HZr,Jah Give Us Life,Wailing Souls,https://p.scdn.co/mp3-preview/53842fc44e2dbc84b607fd16c28f07ec36d11a42?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,The Very Best Of The Wailing Souls
2B98ljvzqpCVgt5reTHq28,Better Man,Pearl Jam,https://p.scdn.co/mp3-preview/58210f3687c253cc304fd276d20780638221606b?cid=08267e6d9cb548b181e3feb69f0b85f3,reggae,The Breaker
